Date,revenue,capitalExpenditures,grossDividend,netIncome,operatingCashFlow,operatingIncome,preferredDividends,sharesOutstanding,totalEquity,stock_code
2021-12-31,61.43,2.75,0.0,-5.5,41.81,-14.81,0.0,472.66,311.01,9741
2021-09-30,51.46,1.63,0.0,-1.56,35.65,-2.06,0.0,472.66,316.9,9741
2023-06-30,3.31,0.02,0.0,-0.61,1.58,-0.49,0.0,124.4,13.18,03039
2022-12-31,7.41,0.13,0.0,0.24,-0.06,0.58,0.0,124.4,13.73,03039
2022-06-30,3.74,0.11,0.0,1.04,0.5,1.54,0.0,124.4,14.63,03039
2021-12-31,9.82,0.13,0.0,1.43,-2.41,2.04,0.0,124.4,13.63,03039
2021-06-30,2.98,0.05,0.0,-0.87,0.07,-0.73,0.0,124.4,12.25,03039
2023-06-30,30.99,0.0,0.0,1.44,-6.56,1.33,0.0,550.37,59.24,8745
2023-03-31,10.75,0.0,0.0,0.11,13.32,0.07,0.0,550.37,57.8,8745
2022-12-31,19.79,0.0,0.0,0.33,2.96,0.29,0.0,550.37,57.7,8745
2022-09-30,20.29,0.0,0.0,0.59,1.83,0.57,0.0,550.37,57.37,8745
2022-06-30,5.21,0.0,0.0,-0.68,-0.38,-0.65,0.0,550.37,56.78,8745
2022-03-31,7.06,0.0,0.0,-0.98,-1.13,-0.6,0.0,550.37,57.46,8745
2021-12-31,5.92,0.0,0.0,-0.42,-0.93,-0.42,0.0,550.37,58.44,8745
2021-09-30,4.79,0.0,0.0,-0.29,-0.4,-0.29,0.0,550.37,58.85,8745
2023-06-30,942.72,28.41,0.0,43.06,774.08,233.96,0.0,4080.27,14314.09,8664
2023-03-31,967.67,7.28,0.0,55.45,318.0,212.04,-40.64,4075.49,14072.91,8664
2022-12-31,1707.96,98.43,59.91,90.32,1692.38,265.97,-30.82,4075.49,14082.52,8664
2022-09-30,860.94,57.77,0.0,70.19,346.52,198.58,-66.02,4075.49,14099.88,8664
2022-06-30,1018.45,33.89,0.0,80.09,74.62,209.08,0.0,4068.11,14139.22,8664
2022-03-31,867.1,12.42,0.0,67.5,-29.84,171.97,-66.02,4068.1,14143.0,8664
2021-12-31,1032.6,57.12,26.44,123.32,1118.06,203.91,0.0,4067.98,14175.53,8664
2021-09-30,594.55,30.23,0.0,11.01,877.97,121.91,-66.02,4067.96,13956.26,8664
2023-06-30,15.82,1.7,0.0,-1.12,0.09,-0.54,0.0,319.21,15.07,03056
2022-12-31,16.98,3.09,0.0,-1.45,2.34,-0.83,0.0,319.21,16.33,03056
2022-06-30,8.2,2.77,0.0,0.09,0.9,0.47,0.0,319.21,17.75,03056
2022-03-31,8.89,2.72,0.0,0.15,-0.54,0.33,0.0,319.21,17.65,03056
2023-06-30,22.54,5.79,0.0,0.0,7.92,0.0,0.0,0.0,421.56,8567
2023-03-31,36.27,1.39,0.0,4.82,3.8,2.58,0.0,1032.8,427.19,8567
2022-12-31,64.75,9.7,0.0,-18.12,39.09,-44.41,0.0,1032.8,425.03,8567
2022-09-30,37.88,8.23,0.0,-3.8,38.6,-5.6,0.0,1025.82,445.03,8567
2022-06-30,53.97,9.94,0.0,0.17,34.23,0.29,0.0,1037.34,451.63,8567
2022-03-31,47.5,9.67,0.0,-2.58,21.34,-4.87,0.0,1037.34,449.85,8567
2021-12-31,286.89,12.03,0.0,11.97,39.08,18.12,0.0,1045.77,454.83,8567
2021-09-30,73.37,9.67,0.0,8.27,37.51,1.87,0.0,1050.2,465.0,8567
2023-03-31,11.76,2.19,0.0,-5.69,0.5,-7.36,0.0,423.5,134.22,0183
2022-12-31,9.01,1.3,0.0,-3.53,3.03,-5.35,0.0,423.5,139.91,0183
2022-09-30,28.26,0.82,0.0,-3.06,6.56,-3.88,0.0,423.5,143.44,0183
2022-06-30,49.79,7.25,0.0,2.06,25.09,2.47,0.0,423.5,146.5,0183
2022-03-31,21.55,6.48,0.0,-3.74,7.38,-4.54,0.0,423.5,144.44,0183
2021-12-31,38.12,3.22,0.0,-1.13,8.06,-1.28,0.0,423.5,148.18,0183
2021-09-30,34.38,0.82,0.0,-3.77,1.0,-4.45,0.0,423.5,149.31,0183
2021-06-30,73.43,6.31,0.0,1.69,-30.46,2.35,0.0,384.99,131.52,0183
2023-06-30,307.89,21.63,0.0,20.53,50.39,31.42,0.0,541.59,859.89,9822
2023-03-31,337.66,222.91,13.5,19.19,-32.44,33.36,0.0,541.59,814.86,9822
2022-12-31,347.21,190.59,0.0,19.19,-43.15,27.09,0.0,541.59,778.48,9822
2022-09-30,406.52,85.8,0.0,26.94,-50.27,38.61,0.0,541.59,778.41,9822
2022-06-30,353.97,26.14,0.0,23.53,-66.02,30.95,0.0,541.4,732.78,9822
2022-03-31,358.93,48.39,18.9,21.76,-52.19,30.36,0.0,541.4,694.69,9822
2021-12-31,351.11,27.34,0.0,25.2,-73.51,34.12,0.0,135.35,677.5,9822
2021-09-30,234.83,9.72,0.0,16.51,-43.86,21.89,0.0,541.4,640.64,9822
2023-06-30,45.24,1.86,0.0,3.14,33.31,4.7,0.0,387.39,97.79,0223
2023-03-31,44.56,1.38,0.0,1.9,-13.33,2.95,0.0,385.01,92.94,0223
2022-12-31,40.23,1.34,0.0,2.6,-1.89,3.82,0.0,385.01,91.04,0223
2022-09-30,40.77,0.11,0.0,2.44,-11.01,3.61,0.0,385.01,88.44,0223
2022-06-30,53.68,0.51,0.0,3.41,5.97,4.91,0.0,385.01,86.0,0223
2022-03-31,43.8,3.79,0.0,4.19,6.25,6.04,0.0,385.01,82.58,0223
2021-12-31,29.52,0.14,0.0,2.26,-16.41,3.49,0.0,357.01,57.05,0223
2021-09-30,23.73,0.03,0.0,2.07,-17.34,2.87,0.0,350.01,50.83,0223
2023-06-30,276.24,1.87,0.0,5.4,10.89,9.9,0.0,544.0,278.64,5147
2023-03-31,255.39,0.29,0.0,6.54,2.55,10.33,0.0,544.0,270.94,5147
2022-12-31,273.31,33.72,3.26,-2.13,153.16,-0.36,0.0,544.0,265.81,5147
2022-09-30,317.32,31.84,3.26,6.5,83.45,9.32,0.0,544.0,278.58,5147
2022-06-30,366.67,10.34,5.44,18.21,-17.99,28.66,0.0,544.0,277.21,5147
2022-03-31,364.51,5.29,5.44,19.59,-6.35,30.75,0.0,544.0,264.36,5147
2021-12-31,430.54,24.8,8.16,24.19,9.63,37.98,0.0,544.0,245.02,5147
2021-09-30,272.81,2.75,5.44,12.61,11.35,20.18,0.0,544.0,232.6,5147
2023-03-31,2.24,2.83,0.0,0.38,-0.48,0.48,0.0,649.17,21.96,03057
2023-06-30,4.53,0.0,0.0,-1.42,-8.16,-1.41,0.0,249.58,24.55,7943
2023-03-31,3.62,0.0,0.0,-0.92,0.29,-0.92,0.0,231.73,17.49,7943
2022-12-31,2.91,0.0,0.0,-6.38,-7.4,-6.41,0.0,231.73,18.41,7943
2022-09-30,4.03,0.0,0.0,-3.2,-3.67,-3.2,0.0,231.73,24.79,7943
2022-06-30,6.87,0.0,0.0,-2.82,-3.26,-2.82,0.0,231.73,27.99,7943
2022-03-31,14.09,0.0,0.0,-6.05,-1.39,-6.05,0.0,231.73,30.8,7943
2021-12-31,14.54,0.0,0.0,-2.31,-1.88,-3.05,0.0,231.66,36.82,7943
2021-09-30,8.19,0.0,0.0,0.51,-9.06,0.72,0.0,231.1,39.05,7943
2023-06-30,4.57,0.99,0.0,-10.02,-21.85,-9.18,0.0,1403.1,249.25,0133
2023-03-31,5.69,0.22,0.0,-3.53,-3.85,-2.69,0.0,1403.1,259.22,0133
2022-12-31,10.36,1.04,0.0,-4.0,20.75,-4.53,0.0,1403.1,262.7,0133
2022-09-30,4.32,0.71,0.0,-12.24,-7.83,-11.26,0.0,1403.1,266.61,0133
2022-06-30,3.74,0.52,0.0,-3.68,-15.65,-2.8,0.0,1403.1,278.96,0133
2022-03-31,4.63,0.49,0.0,-3.59,-2.31,-2.7,0.0,1403.1,282.64,0133
2021-12-31,6.12,0.5,0.0,-86.66,7.82,-85.36,0.0,1403.1,286.14,0133
2021-09-30,6.19,0.02,0.0,2.15,-27.06,2.9,0.0,1403.1,371.59,0133
2023-04-30,951.73,43.22,0.0,146.09,54.43,18.86,0.0,15979.08,-3323.42,5218
2023-01-31,1217.19,237.72,0.0,-3257.21,108.07,-2435.43,0.0,15979.08,-2879.09,5218
2022-10-31,1275.11,201.22,0.0,10.18,-81.02,-24.36,0.0,15979.08,319.62,5218
2022-07-31,1172.88,85.69,0.0,-2.59,-73.89,118.61,0.0,15971.8,188.86,5218
2022-04-30,886.08,31.8,0.0,91.93,-76.26,-35.13,0.0,15971.8,158.69,5218
2022-01-31,426.6,154.55,0.0,-6767.33,503.94,-6601.2,0.0,15971.8,84.97,5218
2021-10-31,1455.92,124.52,0.0,-669.34,197.24,-565.67,0.0,15971.8,6848.84,5218
2021-07-31,747.12,70.92,0.0,-1516.89,29.38,-1348.29,0.0,15971.8,7666.0,5218
2023-07-31,68.9,12.12,0.0,1.15,6.44,2.52,0.0,72.78,107.47,7811
2023-04-30,72.15,5.61,0.0,1.78,4.13,2.83,0.0,72.78,108.14,7811
2023-01-31,69.05,19.22,0.0,2.81,30.73,6.12,0.0,72.78,106.35,7811
2022-10-31,70.64,12.91,0.0,2.55,27.07,3.91,0.0,72.78,103.59,7811
2022-07-31,59.57,8.52,0.0,1.94,18.84,3.02,0.0,72.78,103.52,7811
2022-04-30,55.57,1.08,0.0,1.73,6.43,2.41,0.0,72.78,101.58,7811
2022-01-31,51.48,11.57,0.0,1.53,0.87,1.3,0.0,72.78,99.85,7811
2021-10-31,39.61,7.36,0.0,-2.66,-2.93,-2.18,0.0,72.78,99.29,7811
2023-04-30,13.71,0.62,0.0,-17.08,-11.61,-6.8,0.0,139.6,203.02,4596
2023-01-31,13.08,12.18,0.0,99.86,23.73,110.03,0.0,139.6,220.1,4596
2022-10-31,14.66,1.62,0.0,16.53,12.62,27.25,0.0,139.6,120.25,4596
2022-07-31,13.81,0.71,0.0,-7.66,18.99,-1.37,0.0,139.6,103.73,4596
2022-04-30,11.74,0.15,0.0,-29.1,8.19,-10.04,0.0,139.6,111.38,4596
2022-01-31,10.9,12.14,0.0,-102.9,-24.43,-81.64,0.0,139.6,140.48,4596
2021-10-31,11.42,2.29,0.0,-137.71,-34.2,-123.92,0.0,139.6,243.38,4596
2021-07-31,11.22,1.39,0.0,-17.26,-26.07,-2.63,0.0,139.6,381.08,4596
2023-02-28,130.55,2.0,0.0,-14.16,21.0,-11.24,0.0,398.99,14.48,5170
2022-11-30,146.12,1.41,0.0,-11.74,13.46,-9.31,0.0,398.99,29.18,5170
2022-08-31,179.27,1.1,0.0,-0.55,36.61,4.14,0.0,398.99,35.33,5170
2022-05-31,64.72,5.81,0.0,-86.42,-41.37,-15.83,0.0,398.99,40.93,5170
2022-03-31,172.55,4.77,0.0,1.11,-28.03,2.93,0.0,398.99,129.38,5170
2021-12-31,182.69,3.11,0.0,-12.38,-40.18,-8.51,0.0,398.99,127.57,5170
2021-11-30,175.08,2.93,0.0,-11.34,-46.57,-9.19,0.0,398.99,129.93,5170
2021-09-30,141.3,2.54,0.0,-12.58,-44.29,-10.83,0.0,398.99,139.47,5170
2023-06-30,33.34,0.41,0.0,-19.69,-8.37,-18.19,0.0,640.24,82.57,9237
2023-03-31,32.37,0.28,0.0,-1.03,-9.76,0.65,0.0,582.04,90.38,9237
2022-12-31,36.0,0.17,0.0,-2.82,-10.59,-2.35,0.0,582.04,91.5,9237
2022-09-30,30.33,0.17,0.0,-0.87,-3.41,-0.48,0.0,582.04,93.58,9237
2022-06-30,26.25,2.76,0.0,-37.7,-37.04,-47.08,0.0,582.04,95.26,9237
2022-03-31,37.55,1.77,0.0,-1.87,-31.68,-1.63,0.0,582.04,129.74,9237
2021-12-31,38.15,1.53,0.0,-1.33,-26.84,-0.98,0.0,582.04,131.74,9237
2021-09-30,26.49,1.53,0.0,-2.7,-12.06,-2.35,0.0,526.04,169.76,9237
2023-06-30,1175.34,59.94,0.0,48.12,164.79,57.66,0.0,890.28,3339.16,5126
2023-03-31,1207.03,24.45,0.0,44.17,179.74,65.85,0.0,890.19,3340.19,5126
2022-12-31,1150.47,126.73,0.0,47.87,742.5,77.71,0.0,890.16,3295.11,5126
2022-09-30,1323.77,89.1,0.0,82.34,716.09,112.78,0.0,890.16,3248.3,5126
2022-06-30,1399.47,52.74,35.61,154.46,428.76,210.79,0.0,890.14,3234.42,5126
2022-03-31,1434.58,23.56,0.0,194.99,392.95,272.41,0.0,859.19,3002.09,5126
2021-12-31,1392.15,152.19,34.59,207.03,460.15,282.17,0.0,857.54,2802.12,5126
2021-09-30,1301.51,108.12,22.87,125.49,290.83,180.9,0.0,857.51,2614.44,5126
2023-06-30,127.35,16.91,0.0,16.56,25.58,21.48,0.0,279.03,726.63,5135
2023-03-31,111.46,6.03,14.0,12.03,3.92,15.05,0.0,279.03,724.03,5135
2022-12-31,158.08,33.15,0.0,5.13,132.37,16.89,0.0,279.03,712.0,5135
2022-09-30,161.81,20.61,28.0,18.26,111.45,23.78,0.0,279.03,734.78,5135
2022-06-30,207.13,11.33,0.0,30.01,81.68,41.52,0.0,279.03,716.51,5135
2022-03-31,183.89,4.43,14.0,43.31,19.54,56.31,0.0,279.03,700.46,5135
2021-12-31,243.64,30.23,13.95,32.53,173.36,45.25,0.0,279.03,671.1,5135
2021-09-30,208.79,22.31,0.0,42.16,105.32,51.64,0.0,279.03,666.47,5135
2023-05-31,29.4,0.86,0.0,4.61,8.48,6.48,0.0,431.17,154.42,5252
2023-02-28,31.68,0.19,0.0,5.74,-6.06,8.49,0.0,425.13,151.33,5252
2022-11-30,18.49,0.05,0.0,1.3,-6.49,2.15,0.0,424.63,140.56,5252
2022-08-31,16.71,0.37,0.0,-2.25,8.26,-2.54,0.0,424.58,139.25,5252
2022-05-31,19.37,0.07,0.0,2.03,6.43,2.62,0.0,424.53,141.5,5252
2022-02-28,23.54,0.06,0.0,3.34,-5.55,5.18,0.0,424.38,138.98,5252
2021-11-30,9.41,0.03,0.0,-2.28,-1.46,-2.29,0.0,424.38,135.64,5252
2021-08-31,8.91,0.12,0.0,-13.56,13.81,-17.4,0.0,424.17,137.89,5252
2023-04-30,23.37,14.89,0.0,0.57,19.1,0.49,0.0,1140.31,145.68,5157
2023-01-31,24.99,9.38,0.0,0.84,8.48,1.0,0.0,1140.31,145.11,5157
2022-10-31,25.82,2.75,0.0,1.59,5.08,1.28,0.0,991.58,138.8,5157
2022-07-31,23.18,21.51,0.0,-6.86,-21.73,-6.48,0.0,991.58,137.21,5157
2022-04-30,23.76,3.07,0.0,0.16,-37.45,0.1,0.0,991.58,143.45,5157
2022-01-31,27.75,2.75,0.0,1.54,-18.6,1.49,0.0,991.58,143.01,5157
2021-10-31,22.2,1.39,0.0,0.75,-9.7,0.75,0.0,716.09,125.81,5157
2021-07-31,18.3,2.05,0.0,-4.81,-1.51,-4.59,0.0,716.01,125.05,5157
2023-06-30,3.27,0.0,0.0,-2.08,-3.85,-0.61,0.0,258.07,417.95,5207
2023-03-31,26.19,0.4,0.0,-1.16,7.7,0.14,0.0,258.07,420.03,5207
2022-12-31,19.15,0.39,0.0,0.49,-0.41,0.18,0.0,258.07,421.19,5207
2022-09-30,8.84,0.36,0.0,2.8,0.17,7.59,0.0,258.07,420.7,5207
2022-06-30,8.15,0.15,0.0,-2.48,7.23,-0.95,0.0,258.07,417.9,5207
2022-03-31,39.84,0.08,0.0,8.93,20.99,12.93,0.0,258.07,420.38,5207
2021-12-31,50.04,0.07,0.0,8.4,4.22,13.3,0.0,258.07,423.21,5207
2021-09-30,20.55,0.07,0.0,3.3,-19.25,6.55,0.0,258.07,414.81,5207
2023-04-30,0.0,0.0,0.0,-0.28,-0.07,-0.28,0.0,1074.09,33.94,0109
2023-01-31,2.47,0.0,0.0,-3.99,-4.5,-3.51,0.0,1074.09,34.22,0109
2022-10-31,0.0,0.0,0.0,-0.37,-4.1,-0.35,0.0,1074.09,33.8,0109
2022-07-31,0.0,0.0,0.0,-0.83,-4.0,-0.69,0.0,1074.09,34.17,0109
2022-04-30,4.25,0.0,0.0,-0.6,-3.67,-0.6,0.0,1074.09,35.0,0109
2022-01-31,0.0,0.0,0.0,-0.71,-3.1,-0.71,0.0,1074.09,35.6,0109
2021-10-31,0.43,0.0,0.0,-1.68,-2.24,-1.2,0.0,1074.09,36.31,0109
2021-07-31,1.63,16.55,0.0,-0.38,9.37,-0.36,0.0,1059.09,36.98,0109
2023-06-30,8.75,8.68,0.0,-0.67,6.35,-0.23,0.0,198.77,57.84,7239
2023-03-31,7.22,6.82,0.0,-6.82,3.06,-6.44,0.0,198.77,58.59,7239
2022-12-31,10.93,3.39,0.0,0.21,2.11,0.59,0.0,198.77,65.42,7239
2022-09-30,9.65,1.45,0.0,-2.66,0.59,-2.35,0.0,196.43,64.75,7239
2022-06-30,9.81,2.93,0.0,-2.28,-27.59,-2.03,0.0,196.19,67.32,7239
2022-03-31,13.26,3.08,0.0,-7.9,-24.6,-7.46,0.0,175.65,57.6,7239
2021-12-31,9.57,1.15,0.0,-3.06,-20.02,-2.71,0.0,174.33,57.19,7239
2021-09-30,6.58,0.82,0.0,-3.84,-14.8,-3.29,0.0,167.06,59.68,7239
2023-06-30,12.76,0.07,0.0,0.28,1.43,0.66,0.0,141.16,45.95,0158
2023-03-31,12.77,0.02,0.0,-0.26,1.69,-0.2,0.0,141.16,45.72,0158
2022-12-31,16.64,0.7,0.0,0.49,-7.19,1.25,0.0,141.16,47.39,0158
2022-09-30,16.91,0.36,0.0,0.93,-1.7,1.32,0.0,141.16,47.02,0158
2022-06-30,16.37,0.02,0.0,0.51,-0.91,0.9,0.0,141.16,46.1,0158
2022-03-31,14.0,0.01,0.0,0.62,1.46,0.96,0.0,141.16,45.55,0158
2021-12-31,15.42,1.78,0.0,2.07,1.04,2.33,0.0,141.16,46.28,0158
2021-09-30,10.19,1.75,0.0,0.2,0.62,0.38,0.0,141.16,44.21,0158
2023-04-30,0.0,0.78,0.0,332.17,20.38,330.28,0.0,192.56,111.63,7247
2023-01-31,0.0,19.58,0.0,13.04,5.79,13.35,0.0,192.56,118.5,7247
2022-10-31,21.49,19.58,0.0,295.14,7.22,295.72,0.0,192.56,174.79,7247
2022-07-31,70.09,0.75,0.0,4.95,16.19,7.3,0.0,192.56,209.96,7247
2022-04-30,71.54,17.07,2.7,8.47,38.18,11.31,0.0,192.56,207.56,7247
2022-01-31,71.31,14.65,0.0,6.28,25.93,8.11,0.0,192.56,201.79,7247
2021-10-31,72.54,9.38,3.27,7.83,19.02,10.49,0.0,192.56,198.78,7247
2021-07-31,69.3,2.77,3.85,8.29,13.02,10.52,0.0,192.56,194.8,7247
2023-06-30,57.01,7.58,0.0,7.31,44.32,7.62,0.0,355.45,117.97,0099
2023-03-31,56.78,6.35,7.11,7.32,40.36,9.3,0.0,355.45,117.76,0099
2022-12-31,63.79,5.18,7.11,8.69,31.22,12.85,0.0,355.45,117.15,0099
2022-09-30,67.77,2.06,7.11,9.02,18.72,11.27,0.0,355.45,115.64,0099
2022-06-30,67.52,8.67,7.11,8.57,50.2,10.97,0.0,355.45,113.76,0099
2022-03-31,66.12,4.35,5.33,7.23,29.63,9.93,0.0,355.45,111.32,0099
2021-12-31,66.4,3.12,7.11,7.84,19.3,11.6,0.0,355.45,113.32,0099
2021-09-30,65.02,2.9,5.33,7.82,3.98,11.05,0.0,355.45,111.1,0099
2023-04-30,997.11,92.15,0.0,109.78,516.77,149.81,0.0,1551.06,3353.2,4731
2023-01-31,978.39,66.35,0.0,106.29,278.05,147.46,0.0,1551.06,3233.99,4731
2022-10-31,1029.88,38.87,0.0,107.18,99.84,143.39,0.0,1551.0,3224.48,4731
2022-07-31,1111.3,184.52,77.55,124.98,738.29,178.66,0.0,1551.0,3109.6,4731
2022-04-30,993.84,154.82,0.0,88.33,480.24,123.3,0.0,1551.0,3042.82,4731
2022-01-31,952.01,91.18,0.0,93.69,329.81,125.87,0.0,1551.0,2948.15,4731
2021-10-31,928.17,43.27,0.0,102.87,160.51,133.22,0.0,1550.66,2934.07,4731
2021-07-31,970.36,124.64,77.53,142.65,699.57,175.82,0.0,1550.66,2895.66,4731
2023-04-30,177.49,47.35,0.0,10.14,43.75,14.15,0.0,350.62,391.17,8125
2023-01-31,198.06,29.69,0.0,13.38,32.74,16.8,0.0,350.62,380.31,8125
2022-10-31,213.92,14.33,0.0,12.28,20.84,17.45,0.0,350.62,378.46,8125
2022-07-31,191.84,58.2,8.18,11.35,22.34,11.05,0.0,350.62,368.45,8125
2022-04-30,207.43,50.83,0.0,10.31,13.05,12.29,0.0,327.37,298.36,8125
2022-01-31,194.47,45.09,0.0,11.69,-4.4,12.23,0.0,327.37,287.24,8125
2021-10-31,180.32,11.61,0.0,9.8,-0.77,9.54,0.0,327.37,285.17,8125
2021-07-31,133.73,43.93,0.0,8.89,80.5,4.95,0.0,327.37,277.22,8125
2023-06-30,0.0,0.0,0.0,-113.71,-139.99,37.14,0.0,468.32,11.94,7045
2023-03-31,0.0,0.0,0.0,-0.64,-31.82,-0.64,0.0,468.32,9.06,7045
2022-12-31,0.0,0.0,0.0,-1.72,-29.89,-1.72,0.0,468.32,10.98,7045
2022-09-30,0.0,0.0,0.0,28.82,-21.67,-9.9,0.0,468.32,9.88,7045
2022-06-30,0.0,6.31,0.0,-21.03,-59.46,-29.54,0.0,468.32,-31.23,7045
2022-03-31,0.0,16.42,0.0,1.08,-27.71,-1.45,0.0,468.32,-32.31,7045
2021-12-31,60.94,15.37,0.0,-8.56,27.88,-3.43,0.0,468.32,-23.07,7045
2021-09-30,62.46,14.37,0.0,1.56,18.5,4.83,0.0,468.32,-25.31,7045
2023-06-30,45.32,23.96,0.0,-4.72,5.89,-4.82,0.0,1153.67,197.86,0028
2023-03-31,39.4,22.99,0.0,-0.23,3.45,0.07,0.0,1153.67,199.95,0028
2022-12-31,41.99,13.02,0.0,1.44,4.45,1.84,0.0,1153.67,199.77,0028
2022-09-30,47.08,11.39,0.0,4.34,18.73,4.68,0.0,1153.67,199.12,0028
2022-06-30,45.52,18.05,0.0,1.9,-2.8,2.26,0.0,1153.67,193.75,0028
2022-03-31,31.91,10.74,0.0,1.34,-3.69,1.73,0.0,1153.67,188.97,0028
2021-12-31,49.55,7.78,0.0,1.98,-1.57,2.64,0.0,1153.67,187.0,0028
2021-09-30,44.86,5.04,0.0,0.87,-21.79,1.22,0.0,1153.67,185.43,0028
2023-06-30,71.27,4.24,0.0,4.95,10.78,6.98,0.0,409.63,105.4,0212
2023-03-31,73.71,15.1,0.0,4.5,46.69,6.25,0.0,409.63,103.43,0212
2022-12-31,75.01,10.98,0.0,6.85,41.17,9.32,0.0,409.63,98.88,0212
2022-09-30,74.07,6.32,0.0,8.66,25.76,11.84,0.0,409.63,94.07,0212
2022-06-30,60.88,1.64,0.0,4.52,11.07,6.24,0.0,405.82,84.04,0212
2022-03-31,59.44,8.78,0.0,5.74,32.49,7.84,0.0,405.82,81.53,0212
2021-12-31,55.54,5.57,0.0,4.74,22.88,6.62,0.0,405.82,75.77,0212
2021-09-30,43.55,3.39,0.0,0.63,9.32,1.06,0.0,405.82,71.03,0212
2023-06-30,16.39,1.73,0.0,2.28,2.16,2.16,0.0,621.85,715.19,7073
2023-03-31,12.74,1.45,0.0,1.46,1.05,1.79,0.0,621.85,712.91,7073
2022-12-31,13.42,1.37,0.0,1.91,1.29,1.91,0.0,621.85,711.46,7073
2022-09-30,13.71,1.11,0.0,1.94,4.85,1.8,0.0,621.85,709.55,7073
2022-06-30,15.08,11.84,0.0,2.18,2.45,3.66,0.0,621.85,707.6,7073
2022-03-31,15.82,0.15,0.0,2.11,-24.13,2.32,0.0,621.85,710.87,7073
2021-12-31,27.66,0.15,0.0,1.8,-27.48,1.86,0.0,621.85,708.77,7073
2021-09-30,11.74,0.0,0.0,0.53,-7.8,0.55,0.0,601.85,703.16,7073
2023-06-30,39.87,0.19,0.0,13.94,67.42,19.28,0.0,316.89,331.73,4286
2023-03-31,1.61,0.46,0.0,-2.03,20.18,-0.48,0.0,311.44,315.35,4286
2022-12-31,2.06,0.83,0.0,-0.74,23.94,0.35,0.0,283.13,310.3,4286
2022-09-30,7.96,0.03,0.0,0.57,3.2,1.88,0.0,283.13,311.04,4286
2022-06-30,2.88,0.12,0.0,1.95,-6.32,2.99,0.0,283.13,310.47,4286
2022-03-31,3.2,0.08,0.0,-0.36,-12.73,0.91,0.0,283.13,308.52,4286
2021-12-31,2.32,0.07,0.0,3.42,-6.64,2.52,0.0,283.13,308.88,4286
2021-09-30,1.13,0.02,0.0,-0.69,-7.97,0.42,0.0,260.06,299.62,4286
2023-06-30,31.53,0.03,0.0,6.58,4.49,9.08,0.0,500.0,221.26,5145
2023-03-31,18.21,0.03,0.0,-7.51,0.78,-6.82,0.0,500.0,207.72,5145
2022-12-31,20.26,0.33,0.0,-7.54,-1.01,-6.11,0.0,500.0,214.34,5145
2022-09-30,21.47,0.09,0.0,-2.78,0.33,-2.83,0.0,500.0,228.26,5145
2022-06-30,16.09,0.04,0.0,-1.05,-5.73,-0.38,0.0,500.0,224.35,5145
2022-03-31,7.48,0.02,0.0,-8.8,-5.5,-8.89,0.0,500.0,219.34,5145
2021-12-31,9.21,0.13,0.0,-40.07,5.87,-44.21,0.0,500.0,227.3,5145
2021-09-30,11.51,11.75,0.0,-7.94,21.0,-7.06,0.0,500.0,267.42,5145
2023-06-30,8.35,0.22,0.0,0.9,4.41,1.42,0.0,577.07,41.94,0203
2023-03-31,7.04,0.13,0.0,-1.39,0.57,-1.21,0.0,577.07,40.3,0203
2022-12-31,9.1,0.37,0.0,0.15,5.58,0.17,0.0,576.51,40.68,0203
2022-09-30,8.84,0.2,0.0,0.68,-4.68,1.25,0.0,576.51,41.25,0203
2022-06-30,4.6,0.17,0.0,-2.21,2.15,-1.95,0.0,576.51,40.62,0203
2022-03-31,7.35,0.09,0.0,-0.34,4.22,-0.38,0.0,576.51,42.35,0203
2021-12-31,8.51,0.53,0.0,0.05,-0.92,0.08,0.0,576.51,42.63,0203
2021-09-30,7.22,0.43,0.0,-0.16,-0.59,0.12,0.0,576.51,42.55,0203
2023-06-30,12.17,0.16,0.0,1.56,2.57,2.01,0.0,347.35,40.2,0178
2023-03-31,11.66,0.09,0.0,1.41,-1.52,1.89,0.0,347.35,38.62,0178
2022-12-31,8.07,0.11,0.0,-0.36,-0.71,-0.95,0.0,347.35,37.2,0178
2022-09-30,12.16,0.09,0.0,0.32,-1.34,1.28,0.0,347.35,37.53,0178
2022-06-30,9.08,0.06,0.0,0.53,0.19,1.41,0.0,347.19,37.13,0178
2022-03-31,9.04,0.06,0.0,0.28,-0.29,0.94,0.0,347.19,36.59,0178
2021-12-31,10.94,0.24,0.0,0.38,-0.58,1.42,0.0,347.19,36.3,0178
2021-09-30,10.25,0.14,0.0,1.24,2.22,2.34,0.0,347.19,36.14,0178
2023-06-30,28.68,1.05,0.0,-0.78,1.16,-0.35,0.0,79.49,86.91,7053
2023-03-31,28.96,2.64,0.0,-3.16,4.39,-9.08,0.0,79.49,87.7,7053
2022-12-31,28.87,5.16,0.0,0.3,4.13,0.24,0.0,80.43,90.24,7053
2022-09-30,34.92,1.64,0.0,0.28,1.41,1.55,0.0,79.49,92.9,7053
2022-06-30,33.43,0.32,0.0,-0.02,-1.67,0.67,0.0,79.87,92.21,7053
2022-03-31,38.93,1.3,0.0,-0.45,-9.59,-0.8,0.0,80.05,92.86,7053
2021-12-31,28.91,3.94,0.0,0.73,-9.77,0.78,0.0,80.05,94.79,7053
2021-09-30,22.74,4.87,0.0,26.01,-5.77,26.07,0.0,80.05,95.56,7053
